unique_id,name,age,gender,gain_weight,lose_weight,maintain_weight,hyper_athlete,location
1535,Wafa,38,Female,1,0,0,0,Qatar - Doha
1536,Dounia,60,Female,0,0,1,1,Egypt - Giza
1537,Faris,21,Male,1,0,0,0,Saudi Arabia - Riyadh
1538,Tariq,32,Male,1,0,0,1,Tunisia - Tunis
1539,Lina,34,Female,0,1,0,0,Kuwait - Kuwait City
1540,Hajar,27,Female,0,0,1,0,Morocco - Casablanca
1541,Dounia,49,Female,0,0,0,1,Tunisia - Tunis
1542,Dalila,58,Female,0,0,1,1,Algeria - Algiers
1543,Nadia,51,Female,1,0,0,1,Algeria - Constantine
1544,Faris,29,Male,0,1,0,1,Qatar - Doha
1545,Faris,23,Male,1,0,0,0,Saudi Arabia - Riyadh
1546,Rami,49,Male,0,0,0,1,Morocco - Marrakech
1547,Tariq,48,Male,0,1,0,0,Egypt - Alexandria
1548,Moussa,23,Male,0,0,1,0,Uae - Dubai
1549,Tariq,35,Male,0,0,0,1,Tunisia - Tunis
1550,Rami,56,Male,0,0,0,1,Saudi Arabia - Dammam
1551,Lina,26,Female,0,0,0,1,Tunisia - Tunis
1552,Imen,35,Female,1,0,0,0,Morocco - Rabat
1553,Amina,53,Female,0,0,1,0,Tunisia - Tunis
1554,Omar,20,Male,0,0,0,0,Tunisia - Ben Arous
1555,Salma,41,Female,0,1,1,0,Uae - Sharjah
1556,Souad,21,Female,0,0,0,1,Tunisia - Sfax
1557,Souad,22,Female,0,0,0,1,Tunisia - Sfax
1558,Fatma,39,Female,0,0,0,1,Lebanon - Beirut
1559,Bilal,49,Male,1,0,0,1,Saudi Arabia - Jeddah
1560,Dounia,56,Female,0,1,0,0,Lebanon - Beirut
1561,Moussa,41,Male,1,0,0,0,Uae - Dubai
1562,Tariq,42,Male,0,0,0,1,Uae - Abu Dhabi
1563,Nadia,21,Female,1,1,0,0,Kuwait - Kuwait City
1564,Yasmin,29,Female,0,1,0,0,Tunisia - Tunis
1565,Nabil,37,Male,1,0,0,0,Algeria - Oran
1566,Fatma,31,Female,1,0,0,0,Algeria - Oran
1567,Khaled,31,Male,0,0,1,0,Saudi Arabia - Riyadh
1568,Hajar,26,Female,0,0,0,1,Tunisia - Tunis
1569,Khaled,43,Male,0,1,0,1,Egypt - Giza
1570,Racha,37,Female,0,1,0,1,Tunisia - Ben Arous
1571,Dounia,33,Female,0,0,1,0,Lebanon - Beirut
1572,Souad,37,Female,0,0,1,1,Egypt - Giza
1573,Nabil,57,Male,0,0,1,0,Algeria - Algiers
1574,Amina,28,Female,0,1,0,0,Saudi Arabia - Jeddah
1575,Omar,23,Male,1,0,0,0,Saudi Arabia - Riyadh
1576,Mariam,29,Female,0,0,1,0,Uae - Abu Dhabi
1577,Dounia,22,Female,0,1,0,0,Uae - Sharjah
1578,Faris,25,Male,0,0,1,1,Tunisia - Ben Arous
1579,Samir,59,Male,0,1,0,0,Morocco - Casablanca
1580,Faris,26,Male,0,1,0,0,Saudi Arabia - Riyadh
1581,Amina,24,Female,1,0,0,0,Uae - Abu Dhabi
1582,Amina,18,Female,1,0,0,0,Egypt - Alexandria
1583,Jamal,32,Male,1,0,0,0,Jordan - Amman
1584,Farah,32,Female,1,0,0,0,Jordan - Amman
1585,Salma,38,Female,1,1,0,0,Kuwait - Kuwait City
1586,Hadi,32,Male,0,0,1,0,Egypt - Cairo
1587,Bilal,35,Male,1,0,0,0,Egypt - Alexandria
1588,Lina,49,Female,0,0,1,1,Egypt - Cairo
1589,Nabil,42,Male,1,0,0,0,Saudi Arabia - Jeddah
1590,Tariq,30,Male,0,0,0,1,Qatar - Doha
1591,Amina,21,Female,0,1,0,0,Tunisia - Sousse
1592,Mohamed,31,Male,1,1,0,1,Algeria - Constantine
1593,Nour,31,Female,0,0,0,1,Tunisia - Sfax
1594,Adel,36,Male,0,1,0,0,Lebanon - Beirut
1595,Moussa,38,Male,1,0,0,0,Uae - Dubai
1596,Karim,49,Male,0,1,0,0,Morocco - Rabat
1597,Ziad,57,Male,1,0,0,1,Tunisia - Sfax
1598,Faris,53,Male,0,0,0,1,Tunisia - Sfax
1599,Nadia,59,Female,1,0,0,0,Morocco - Casablanca
1600,Omar,57,Male,1,1,0,0,Tunisia - Tunis
1601,Ibrahim,42,Male,0,0,1,0,Tunisia - Sousse
1602,Souad,28,Female,0,0,0,1,Egypt - Giza
1603,Farah,37,Female,0,0,1,0,Saudi Arabia - Dammam
1604,Tariq,60,Male,1,0,0,0,Tunisia - Sfax
1605,Ahmed,53,Male,1,0,0,0,Qatar - Doha
1606,Mariam,53,Female,0,0,1,0,Uae - Abu Dhabi
1607,Yasmin,49,Female,0,1,0,1,Egypt - Giza
1608,Wafa,39,Female,0,1,0,1,Saudi Arabia - Dammam
1609,Dalila,24,Female,1,0,0,1,Algeria - Oran
1610,Moussa,26,Male,1,0,0,0,Tunisia - Ben Arous
1611,Hassan,55,Male,1,1,1,0,Saudi Arabia - Jeddah
1612,Nadia,53,Female,0,1,0,0,Tunisia - Ben Arous
1613,Rania,47,Female,1,0,0,0,Egypt - Alexandria
1614,Wafa,58,Female,0,0,1,0,Morocco - Marrakech
1615,Dalila,35,Female,1,0,0,0,Tunisia - Sfax
1616,Ibrahim,18,Male,1,0,0,1,Algeria - Oran
1617,Amina,53,Female,1,0,0,0,Uae - Abu Dhabi
1618,Ahmed,56,Male,0,1,0,0,Qatar - Doha
1619,Nour,39,Female,0,0,0,1,Saudi Arabia - Jeddah
1620,Ibrahim,40,Male,1,1,0,0,Egypt - Alexandria
1621,Rami,53,Male,0,0,0,1,Morocco - Marrakech
1622,Mohamed,49,Male,1,0,0,1,Algeria - Oran
1623,Ahmed,48,Male,1,0,0,0,Algeria - Constantine
1624,Khaled,54,Male,0,0,0,1,Tunisia - Tunis
1625,Dalila,36,Female,0,0,1,1,Algeria - Algiers
1626,Racha,22,Female,0,0,1,0,Tunisia - Sousse
1627,Souad,44,Female,0,1,0,0,Lebanon - Beirut
1628,Dalila,28,Female,0,1,0,1,Egypt - Alexandria
1629,Reem,48,Female,1,1,0,1,Saudi Arabia - Jeddah
1630,Lina,36,Female,1,0,0,0,Uae - Abu Dhabi
1631,Hassan,43,Male,0,1,0,0,Tunisia - Sousse
1632,Imen,36,Female,0,0,1,0,Tunisia - Sousse
1633,Ali,46,Male,1,1,0,0,Egypt - Cairo
1634,Souad,59,Female,1,0,0,0,Uae - Dubai
1635,Rania,27,Female,0,0,1,0,Uae - Abu Dhabi
1636,Hassan,45,Male,1,0,0,0,Kuwait - Kuwait City
1637,Tariq,55,Male,0,1,1,0,Tunisia - Sfax
1638,Yasmin,55,Female,0,1,0,0,Algeria - Algiers
1639,Mohamed,28,Male,1,1,0,0,Algeria - Constantine
1640,Samir,18,Male,0,1,1,0,Jordan - Amman
1641,Ziad,44,Male,0,1,0,1,Lebanon - Beirut
1642,Bilal,51,Male,1,1,0,1,Lebanon - Beirut
1643,Lina,46,Female,1,0,0,0,Egypt - Giza
1644,Nour,18,Female,0,0,1,1,Algeria - Constantine
1645,Amina,51,Female,0,0,0,1,Morocco - Marrakech
1646,Rami,52,Male,0,1,0,1,Morocco - Marrakech
1647,Tariq,43,Male,0,0,0,1,Uae - Abu Dhabi
1648,Yasmin,40,Female,0,1,0,0,Saudi Arabia - Riyadh
1649,Khaled,48,Male,0,1,0,0,Egypt - Cairo
1650,Sara,57,Female,1,0,1,1,Saudi Arabia - Dammam
1651,Hassan,39,Male,0,1,0,0,Uae - Dubai
1652,Tariq,47,Male,0,0,1,0,Saudi Arabia - Dammam
1653,Lina,43,Female,0,1,0,1,Morocco - Casablanca
1654,Adel,37,Male,1,0,1,0,Saudi Arabia - Jeddah
1655,Karim,60,Male,1,0,0,1,Tunisia - Tunis
1656,Rami,26,Male,0,0,0,1,Jordan - Amman
1657,Ali,24,Male,1,0,0,0,Qatar - Doha
1658,Hassan,27,Male,0,0,0,0,Tunisia - Sfax
1659,Mariam,37,Female,0,1,0,0,Egypt - Giza
1660,Lina,45,Female,0,0,1,0,Algeria - Algiers
1661,Adel,32,Male,1,0,0,0,Uae - Sharjah
1662,Hassan,18,Male,1,0,0,0,Uae - Dubai
1663,Dalila,48,Female,0,1,0,0,Algeria - Oran
1664,Farah,27,Female,0,0,1,1,Egypt - Giza
1665,Hassan,41,Male,0,1,0,0,Tunisia - Sousse
1666,Yasmin,38,Female,1,0,1,0,Qatar - Doha
1667,Moussa,33,Male,0,0,1,0,Tunisia - Ben Arous
1668,Fatma,24,Female,0,0,0,1,Tunisia - Sousse
1669,Ibrahim,43,Male,0,0,1,0,Lebanon - Beirut
1670,Omar,18,Male,0,0,1,0,Saudi Arabia - Riyadh
1671,Nadia,34,Female,0,0,1,0,Algeria - Oran
1672,Ahmed,50,Male,0,1,0,1,Algeria - Constantine
1673,Amina,36,Female,0,1,0,1,Egypt - Cairo
1674,Moussa,25,Male,0,0,1,1,Uae - Abu Dhabi
1675,Nabil,39,Male,1,1,0,1,Egypt - Alexandria
1676,Ziad,30,Male,0,1,1,0,Tunisia - Tunis
1677,Dalila,58,Female,0,0,0,1,Saudi Arabia - Dammam
1678,Salma,40,Female,1,0,0,0,Kuwait - Kuwait City
1679,Sara,50,Female,1,0,1,1,Saudi Arabia - Dammam
1680,Reem,20,Female,0,1,0,0,Lebanon - Beirut
1681,Bilal,56,Male,0,0,1,1,Algeria - Constantine
1682,Fatma,43,Female,0,0,0,1,Saudi Arabia - Jeddah
1683,Samir,18,Male,0,1,0,1,Uae - Sharjah
1684,Wafa,56,Female,0,0,1,1,Morocco - Marrakech
1685,Ahmed,30,Male,0,0,0,1,Jordan - Amman
1686,Tariq,35,Male,0,1,0,0,Morocco - Casablanca
1687,Amina,42,Female,1,0,0,0,Algeria - Oran
1688,Fatma,23,Female,0,1,0,1,Tunisia - Sousse
1689,Farah,54,Female,0,1,0,1,Morocco - Rabat
1690,Mohamed,63,Male,0,1,0,0,Jordan - Amman
1691,Moussa,43,Male,0,0,1,1,Jordan - Amman
1692,Ziad,24,Male,0,0,0,1,Tunisia - Ben Arous
1693,Sara,30,Female,1,0,0,0,Jordan - Amman
1694,Farah,41,Female,0,0,0,1,Saudi Arabia - Riyadh
1695,Lina,50,Female,0,0,1,0,Algeria - Algiers
1696,Sara,61,Female,1,0,0,0,Jordan - Amman
1697,Rania,39,Female,0,1,0,1,Morocco - Casablanca
1698,Dalila,27,Female,0,0,1,0,Uae - Abu Dhabi
1699,Omar,40,Male,1,0,1,0,Morocco - Marrakech
1700,Youssef,36,Male,0,1,0,0,Uae - Sharjah
1701,Adel,23,Male,0,1,0,0,Morocco - Marrakech
1702,Bilal,19,Male,1,0,0,0,Uae - Sharjah
1703,Amina,43,Female,0,0,0,1,Morocco - Marrakech
1704,Adel,19,Male,1,0,0,0,Morocco - Marrakech
1705,Nour,37,Female,0,0,1,0,Tunisia - Ben Arous
1706,Souad,54,Female,1,0,0,0,Tunisia - Sousse
1707,Wafa,32,Female,1,1,0,0,Egypt - Cairo
1708,Hassan,28,Male,1,0,0,0,Jordan - Amman
1709,Nadia,55,Female,0,1,0,1,Saudi Arabia - Riyadh
1710,Samar,23,Female,0,1,0,0,Tunisia - Tunis
1711,Tariq,40,Male,1,0,0,1,Morocco - Casablanca
1712,Moussa,42,Male,1,0,0,1,Jordan - Amman
1713,Amina,37,Female,1,0,0,0,Algeria - Oran
1714,Nadia,19,Female,1,0,0,1,Saudi Arabia - Jeddah
1715,Hassan,49,Male,1,0,0,0,Tunisia - Sfax
1716,Tariq,56,Male,1,1,0,0,Tunisia - Sfax
1717,Ali,46,Male,1,1,1,1,Lebanon - Beirut
1718,Tariq,49,Male,0,1,1,0,Tunisia - Sfax
1719,Faris,37,Male,0,1,0,0,Saudi Arabia - Dammam
1720,Mohamed,39,Male,0,1,0,1,Egypt - Giza
1721,Farah,51,Female,0,0,1,0,Tunisia - Sousse
1722,Karim,40,Male,1,0,0,0,Morocco - Casablanca
1723,Ali,32,Male,0,0,0,1,Tunisia - Ben Arous
1724,Amina,44,Female,1,0,0,0,Algeria - Oran
1725,Dounia,51,Female,0,1,0,0,Uae - Dubai
1726,Faris,43,Male,0,1,0,1,Morocco - Casablanca
1727,Adel,33,Male,1,0,1,0,Saudi Arabia - Jeddah
1728,Dalila,52,Female,1,0,0,0,Tunisia - Ben Arous
1729,Samir,37,Male,0,1,0,1,Morocco - Marrakech
1730,Amina,34,Female,0,0,0,1,Uae - Dubai
1731,Hajar,28,Female,0,0,1,0,Algeria - Constantine
1732,Nadia,53,Female,1,0,0,0,Algeria - Constantine
1733,Nabil,45,Male,0,0,0,1,Egypt - Cairo
1734,Nadia,51,Female,1,0,0,0,Egypt - Alexandria
1735,Adel,48,Male,0,1,0,1,Tunisia - Sousse
1736,Jamal,47,Male,0,1,0,1,Tunisia - Ben Arous
1737,Nabil,26,Male,1,0,0,1,Egypt - Cairo
1738,Dalila,19,Female,0,0,1,0,Uae - Abu Dhabi
1739,Yasmin,23,Female,0,0,1,0,Tunisia - Ben Arous
1740,Farah,35,Female,1,1,1,1,Algeria - Oran
1741,Nour,46,Female,0,1,1,0,Algeria - Oran
1742,Amina,45,Female,1,0,0,0,Egypt - Alexandria
1743,Farah,45,Female,1,1,0,0,Tunisia - Sousse
1744,Dalila,20,Female,0,0,1,0,Egypt - Alexandria
1745,Hadi,48,Male,0,1,0,0,Tunisia - Tunis
1746,Amina,25,Female,0,1,0,0,Saudi Arabia - Jeddah
1747,Hadi,18,Male,0,1,0,0,Tunisia - Sousse
1748,Nadia,52,Female,0,1,0,0,Morocco - Marrakech
1749,Salma,54,Female,0,0,1,0,Qatar - Doha
1750,Wafa,60,Female,1,0,0,0,Algeria - Algiers
1751,Faris,32,Male,0,0,0,1,Uae - Abu Dhabi
1752,Sara,43,Female,1,1,0,0,Lebanon - Beirut
1753,Mohamed,26,Male,0,1,0,0,Morocco - Casablanca
1754,Rami,54,Male,1,0,0,0,Tunisia - Sfax
1755,Samir,57,Male,0,1,1,0,Morocco - Casablanca
1756,Farah,22,Female,1,0,0,0,Uae - Sharjah
1757,Nadia,51,Female,0,1,0,0,Uae - Sharjah
1758,Ibrahim,44,Male,0,1,0,1,Lebanon - Beirut
1759,Souad,57,Female,1,0,0,0,Uae - Dubai
1760,Lina,36,Female,0,0,1,0,Kuwait - Kuwait City
1761,Bilal,34,Male,0,0,1,0,Tunisia - Sousse
1762,Hassan,33,Male,0,1,0,0,Uae - Dubai
1763,Samir,41,Male,0,0,1,1,Qatar - Doha
1764,Rami,35,Male,1,0,0,0,Egypt - Alexandria
1765,Amina,18,Female,1,0,0,1,Morocco - Rabat
1766,Wafa,35,Female,0,0,1,1,Algeria - Oran
1767,Samar,32,Female,0,0,0,1,Morocco - Casablanca
1768,Ali,39,Male,0,0,1,0,Saudi Arabia - Dammam
1769,Samar,28,Female,1,1,1,0,Kuwait - Kuwait City
1770,Nabil,20,Male,0,0,1,1,Uae - Sharjah
1771,Ziad,36,Male,1,1,0,1,Egypt - Giza
1772,Tariq,28,Male,0,0,1,0,Saudi Arabia - Riyadh
1773,Karim,18,Male,0,1,0,0,Morocco - Casablanca
1774,Wafa,34,Female,0,1,0,0,Algeria - Constantine
1775,Mariam,31,Female,0,0,1,1,Tunisia - Sfax
1776,Wafa,56,Female,0,1,0,0,Saudi Arabia - Jeddah
1777,Nadia,32,Female,1,0,0,0,Lebanon - Beirut
1778,Amina,59,Female,1,0,0,0,Egypt - Alexandria
1779,Amina,57,Female,1,0,1,0,Jordan - Amman
1780,Rami,30,Male,1,0,0,0,Saudi Arabia - Riyadh
1781,Dalila,35,Female,1,0,0,1,Saudi Arabia - Dammam
1782,Mariam,41,Female,0,0,1,0,Egypt - Alexandria
1783,Omar,22,Male,0,1,0,0,Algeria - Oran
1784,Nabil,18,Male,0,0,1,0,Tunisia - Sousse
1785,Moussa,25,Male,1,0,0,0,Tunisia - Ben Arous
1786,Tariq,21,Male,1,0,0,0,Tunisia - Sousse
1787,Nabil,29,Male,1,1,0,1,Egypt - Alexandria
1788,Nabil,19,Male,0,0,1,1,Tunisia - Sousse
1789,Moussa,40,Male,0,1,0,0,Uae - Abu Dhabi
1790,Salma,51,Female,1,0,0,1,Lebanon - Beirut
1791,Mohamed,39,Male,1,0,1,1,Uae - Dubai
1792,Khaled,25,Male,0,0,0,1,Saudi Arabia - Jeddah
1793,Yasmin,55,Female,0,0,1,0,Qatar - Doha
1794,Ziad,21,Male,0,1,0,0,Egypt - Giza
1795,Rami,49,Male,1,0,0,0,Tunisia - Sfax
1796,Dalila,21,Female,0,0,1,1,Tunisia - Sfax
1797,Dalila,59,Female,0,0,0,1,Uae - Abu Dhabi
1798,Racha,53,Female,0,1,0,0,Saudi Arabia - Jeddah
1799,Yasmin,37,Female,0,1,0,0,Egypt - Alexandria
1800,Ahmed,18,Male,1,0,0,1,Morocco - Rabat
1801,Tariq,33,Male,1,0,0,0,Morocco - Marrakech
1802,Lina,45,Female,1,0,0,0,Egypt - Giza
1803,Mohamed,52,Male,0,0,1,1,Jordan - Amman
1804,Omar,60,Male,1,0,0,0,Tunisia - Tunis
1805,Dalila,53,Female,0,0,0,1,Saudi Arabia - Dammam
1806,Ibrahim,35,Male,1,0,0,0,Egypt - Giza
1807,Ziad,29,Male,0,0,0,1,Tunisia - Sousse
1808,Tariq,18,Male,1,0,0,0,Saudi Arabia - Jeddah
1809,Khaled,27,Male,1,0,0,0,Tunisia - Ben Arous
1810,Karim,40,Male,0,0,0,1,Egypt - Alexandria
1811,Faris,32,Male,0,0,1,0,Saudi Arabia - Dammam
1812,Souad,30,Female,0,0,0,1,Algeria - Constantine
1813,Ibrahim,34,Male,0,0,1,1,Morocco - Rabat
1814,Mariam,58,Female,1,0,0,0,Saudi Arabia - Dammam
1815,Nour,45,Female,1,0,0,0,Uae - Dubai
1816,Adel,58,Male,1,0,0,0,Saudi Arabia - Jeddah
1817,Khaled,32,Male,1,0,0,0,Uae - Sharjah
1818,Khaled,37,Male,0,1,0,0,Tunisia - Ben Arous
1819,Nadia,48,Female,0,1,1,0,Qatar - Doha
1820,Ali,29,Male,0,0,0,1,Tunisia - Ben Arous
1821,Hassan,37,Male,0,1,1,0,Algeria - Constantine
1822,Samir,28,Male,1,0,0,0,Uae - Dubai
1823,Dalila,52,Female,0,0,1,0,Tunisia - Sousse
1824,Moussa,52,Male,0,1,0,0,Jordan - Amman
1825,Racha,33,Female,1,0,0,1,Tunisia - Ben Arous
1826,Adel,37,Male,1,1,0,0,Saudi Arabia - Jeddah
1827,Jamal,25,Male,1,0,0,1,Jordan - Amman
1828,Reem,48,Female,0,0,1,0,Morocco - Casablanca
1829,Dounia,22,Female,0,0,1,0,Saudi Arabia - Dammam
1830,Lina,39,Female,0,1,0,1,Uae - Dubai
1831,Mariam,57,Female,1,0,0,0,Saudi Arabia - Dammam
1832,Souad,46,Female,0,0,1,0,Tunisia - Sousse
1833,Mariam,32,Female,0,0,0,1,Saudi Arabia - Jeddah
1834,Racha,44,Female,0,0,1,0,Morocco - Rabat
1835,Jamal,26,Male,0,0,1,0,Algeria - Constantine
1836,Moussa,36,Male,1,0,0,0,Tunisia - Tunis
1837,Lina,26,Female,1,0,0,1,Saudi Arabia - Jeddah
1838,Mohamed,20,Male,0,1,0,1,Morocco - Casablanca
1839,Hassan,34,Male,1,0,0,1,Saudi Arabia - Riyadh
1840,Samir,31,Male,0,1,0,0,Jordan - Amman
1841,Hassan,20,Male,0,1,0,1,Qatar - Doha
1842,Karim,54,Male,1,0,0,0,Egypt - Cairo
1843,Bilal,43,Male,0,1,0,0,Algeria - Algiers
1844,Khaled,24,Male,0,1,1,0,Uae - Sharjah
1845,Lina,33,Female,1,0,0,0,Uae - Abu Dhabi
1846,Mohamed,26,Male,0,0,0,1,Tunisia - Sousse
1847,Dounia,41,Female,0,1,0,0,Egypt - Cairo
1848,Faris,43,Male,0,0,0,1,Morocco - Marrakech
1849,Farah,37,Female,0,1,0,0,Saudi Arabia - Dammam
1850,Reem,53,Female,1,0,0,0,Morocco - Casablanca
1851,Mariam,39,Female,1,0,0,1,Jordan - Amman
1852,Amina,36,Female,0,1,0,0,Kuwait - Kuwait City
1853,Dounia,18,Female,0,0,1,1,Jordan - Amman
1854,Faris,59,Male,0,1,0,0,Tunisia - Sfax
1855,Ibrahim,22,Male,0,0,1,0,Tunisia - Ben Arous
1856,Khaled,34,Male,0,0,0,1,Saudi Arabia - Jeddah
1857,Nadia,26,Female,0,1,0,0,Algeria - Constantine
1858,Lina,45,Female,0,1,0,1,Egypt - Alexandria
1859,Imen,44,Female,1,1,0,0,Qatar - Doha
1860,Lina,34,Female,0,0,0,1,Morocco - Marrakech
1861,Salma,52,Female,1,0,0,0,Saudi Arabia - Riyadh
1862,Mohamed,47,Male,0,0,1,1,Tunisia - Sousse
1863,Nadia,41,Female,1,1,0,1,Uae - Sharjah
1864,Ziad,41,Male,1,0,0,0,Egypt - Cairo
1865,Nabil,31,Male,1,0,0,0,Tunisia - Sfax
1866,Bilal,47,Male,0,0,1,1,Uae - Dubai
1867,Farah,51,Female,0,1,0,1,Morocco - Rabat
1868,Samir,56,Male,0,0,1,0,Qatar - Doha
1869,Fatma,40,Female,0,0,0,1,Lebanon - Beirut
1870,Hassan,30,Male,0,1,0,0,Uae - Dubai
1871,Mariam,29,Female,0,1,0,1,Saudi Arabia - Riyadh
1872,Ali,34,Male,1,1,0,0,Saudi Arabia - Riyadh
1873,Yasmin,60,Female,0,1,0,0,Algeria - Constantine
1874,Mohamed,56,Male,0,0,0,1,Uae - Dubai
1875,Mohamed,32,Male,0,1,0,0,Egypt - Giza
1876,Adel,24,Male,0,0,0,1,Tunisia - Sfax
1877,Nabil,41,Male,0,0,0,1,Egypt - Cairo
1878,Amina,60,Female,1,0,0,0,Egypt - Alexandria
1879,Dalila,47,Female,0,1,0,0,Algeria - Constantine
1880,Rami,51,Male,1,0,0,0,Tunisia - Sfax
1881,Hassan,21,Male,1,0,0,0,Lebanon - Beirut
1882,Ziad,35,Male,1,0,0,1,Egypt - Cairo
1883,Samir,18,Male,0,0,1,0,Algeria - Constantine
1884,Amina,53,Female,1,0,1,1,Tunisia - Tunis
1885,Bilal,38,Male,1,0,0,0,Saudi Arabia - Jeddah
1886,Nour,52,Female,1,0,0,0,Uae - Dubai
1887,Nadia,35,Female,0,0,1,0,Saudi Arabia - Jeddah
1888,Hadi,45,Male,0,1,0,0,Tunisia - Tunis
1889,Lina,55,Female,1,0,0,1,Saudi Arabia - Dammam
1890,Dounia,26,Female,1,0,1,1,Tunisia - Sousse
1891,Rania,38,Female,0,1,0,0,Morocco - Casablanca
1892,Dalila,22,Female,1,0,0,0,Uae - Sharjah
1893,Imen,53,Female,0,1,0,1,Tunisia - Tunis
1894,Amina,25,Female,0,1,0,0,Tunisia - Ben Arous
1895,Hadi,33,Male,0,0,1,1,Morocco - Marrakech
1896,Farah,22,Female,1,0,0,1,Algeria - Oran
1897,Dounia,18,Female,0,0,1,0,Jordan - Amman
1898,Fatma,35,Female,0,1,0,0,Egypt - Giza
1899,Lina,18,Female,1,0,0,0,Morocco - Marrakech
1900,Hadi,36,Male,0,0,0,1,Saudi Arabia - Dammam
1901,Wafa,51,Female,0,1,0,0,Morocco - Marrakech
1902,Hassan,43,Male,1,0,0,0,Tunisia - Sfax
1903,Tariq,54,Male,0,1,0,0,Morocco - Casablanca
1904,Ahmed,50,Male,0,1,0,0,Tunisia - Ben Arous
1905,Rami,30,Male,0,0,1,0,Morocco - Rabat
1906,Wafa,41,Female,0,0,0,1,Egypt - Alexandria
1907,Hajar,30,Female,0,0,1,0,Morocco - Marrakech
1908,Wafa,55,Female,0,0,1,1,Morocco - Marrakech
1909,Amina,43,Female,0,1,0,0,Egypt - Cairo
1910,Dalila,23,Female,0,0,1,0,Egypt - Alexandria
1911,Imen,43,Female,0,0,1,0,Tunisia - Sousse
1912,Faris,45,Male,0,1,0,0,Algeria - Constantine
1913,Sara,41,Female,1,1,0,0,Lebanon - Beirut
1914,Imen,32,Female,0,0,1,0,Egypt - Giza
1915,Souad,43,Female,1,0,0,0,Tunisia - Tunis
1916,Salma,49,Female,0,0,1,0,Morocco - Marrakech
1917,Mariam,25,Female,0,0,1,0,Saudi Arabia - Jeddah
1918,Faris,41,Male,1,0,0,0,Tunisia - Sfax
1919,Moussa,18,Male,0,0,1,0,Uae - Dubai
1920,Adel,52,Male,1,0,0,0,Egypt - Alexandria
1921,Faris,36,Male,1,1,0,0,Qatar - Doha
1922,Fatma,24,Female,1,0,0,0,Lebanon - Beirut
1923,Racha,32,Female,0,0,1,0,Tunisia - Sousse
1924,Amina,57,Female,0,1,0,0,Tunisia - Sfax
1925,Reem,46,Female,0,1,0,0,Uae - Dubai
1926,Souad,54,Female,0,0,1,0,Algeria - Oran
1927,Tariq,25,Male,0,1,0,0,Morocco - Casablanca
1928,Samar,63,Female,0,0,0,1,Lebanon - Beirut
1929,Amina,47,Female,0,0,1,0,Egypt - Alexandria
1930,Samar,36,Female,0,1,0,0,Saudi Arabia - Dammam
1931,Hassan,36,Male,0,1,1,0,Algeria - Constantine
1932,Lina,25,Female,0,0,1,1,Algeria - Oran
1933,Salma,45,Female,0,0,1,0,Saudi Arabia - Dammam
1934,Reem,36,Female,1,1,0,1,Morocco - Marrakech
1935,Adel,54,Male,0,1,0,0,Tunisia - Tunis
1936,Reem,28,Female,0,1,0,0,Uae - Sharjah
1937,Hajar,35,Female,0,0,0,1,Uae - Sharjah
1938,Reem,60,Female,0,1,0,0,Tunisia - Ben Arous
1939,Moussa,52,Male,1,1,1,0,Tunisia - Sfax
1940,Amina,27,Female,0,0,1,0,Saudi Arabia - Jeddah
1941,Nabil,18,Male,0,0,1,1,Uae - Sharjah
1942,Tariq,27,Male,0,0,0,1,Morocco - Rabat
1943,Souad,37,Female,0,0,1,0,Algeria - Algiers
1944,Mariam,35,Female,0,1,0,0,Egypt - Giza
1945,Rania,31,Female,1,0,0,0,Saudi Arabia - Jeddah
1946,Samir,24,Male,0,1,0,1,Uae - Sharjah
1947,Racha,40,Female,0,0,1,0,Morocco - Rabat
1948,Moussa,49,Male,0,0,0,1,Tunisia - Sousse
1949,Karim,33,Male,0,1,0,0,Uae - Sharjah
1950,Karim,64,Male,0,1,0,0,Algeria - Constantine
1951,Ziad,51,Male,0,0,1,0,Saudi Arabia - Riyadh
1952,Tariq,57,Male,1,1,0,0,Egypt - Cairo
1953,Dalila,22,Female,0,0,0,1,Uae - Abu Dhabi
1954,Ali,37,Male,0,1,0,0,Lebanon - Beirut
1955,Fatma,27,Female,0,1,0,0,Saudi Arabia - Jeddah
1956,Dalila,53,Female,1,0,0,1,Uae - Sharjah
1957,Reem,18,Female,1,0,0,0,Egypt - Cairo
1958,Hajar,27,Female,0,1,0,0,Tunisia - Sfax
1959,Amina,62,Female,1,0,0,0,Uae - Abu Dhabi
1960,Mariam,34,Female,1,0,0,1,Saudi Arabia - Riyadh
1961,Ahmed,35,Male,0,1,0,1,Jordan - Amman
1962,Tariq,26,Male,0,0,1,0,Saudi Arabia - Riyadh
1963,Sara,26,Female,1,0,1,0,Tunisia - Tunis
1964,Dalila,46,Female,0,0,0,1,Egypt - Giza
1965,Ibrahim,36,Male,0,1,1,0,Lebanon - Beirut
1966,Hassan,23,Male,0,1,1,1,Morocco - Casablanca
1967,Samar,43,Female,0,0,1,0,Tunisia - Sousse
1968,Hassan,43,Male,1,0,0,1,Saudi Arabia - Dammam
1969,Rania,22,Female,1,0,1,1,Jordan - Amman
1970,Lina,25,Female,0,0,0,1,Kuwait - Kuwait City
1971,Mohamed,18,Male,0,1,0,0,Tunisia - Tunis
1972,Yasmin,58,Female,0,0,1,0,Egypt - Alexandria
